,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
4778,6,1,7,88101,1,37.687526,-121.784217,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,210,99,Y,210,213,0,3,,,Certification not required,0,8.575714,6.183433999999999,34.7,2010-12-03 00:00,31.2,2010-12-04 00:00,30.5,2010-01-04 00:00,30.1,2010-01-05 00:00,,,,,30.1,26.5,17.0,12.8,8.700000000000001,6.5,3.3000000000000003,Livermore,793 Rincon Ave.,California,Alameda,Livermore,"San Francisco-Oakland-Hayward, CA",2015-04-01
5268,6,7,2,88101,1,39.757371,-121.843286,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,58,95,Y,58,61,0,5,,,Certification not required,0,7.987931,6.420692,31.9,2010-12-16 00:00,29.0,2010-11-28 00:00,26.2,2010-02-19 00:00,26.0,2010-12-04 00:00,,,,,31.9,29.0,26.2,14.3,9.1,6.3,3.0,Chico-Manzanita Ave.,"468 MANZANITA AVE, CHICO",California,Butte,,"Chico, CA",2015-04-01
5368,6,9,1,88101,1,38.201852,-120.68156699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,1,,,Certification not required,0,4.883333,2.3405099999999996,11.4,2010-02-19 00:00,9.6,2010-01-08 00:00,7.3,2010-01-02 00:00,7.1000000000000005,2010-03-21 00:00,,,,,11.4,11.4,9.6,7.3,6.4,4.6000000000000005,2.3000000000000003,San Andreas-Gold Strike Road,"501 GOLD STRIKE ROAD, SAN ANDREAS",California,Calaveras,San Andreas,,2015-04-01
5398,6,11,1002,88101,1,39.202935,-122.017728,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,45,70,N,43,61,0,22,,,Certification not required,0,5.033333,2.7596939999999996,17.0,2010-02-19 00:00,12.2,2010-07-01 00:00,8.1,2010-10-08 00:00,8.0,2010-07-13 00:00,,,,,17.0,17.0,8.1,7.4,6.0,4.9,2.8000000000000003,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",California,Colusa,Colusa,,2015-05-20
5452,6,13,2,88101,1,37.936013,-122.026154,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,238,98,Y,238,243,0,5,,,Certification not required,0,7.7315130000000005,6.397723,36.4,2010-01-16 00:00,35.0,2010-12-04 00:00,32.3,2010-01-06 00:00,32.1,2010-01-07 00:00,,,,,32.1,26.8,18.7,11.9,8.5,5.5,2.9,Concord,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",2015-04-01
5456,6,13,2,88101,2,37.936013,-122.026154,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,51,96,Y,51,53,0,3,,,Certification not required,0,7.02549,5.224781,35.7,2010-12-04 00:00,19.9,2010-01-08 00:00,14.5,2010-07-19 00:00,12.6,2010-02-01 00:00,,,,,35.7,19.9,14.5,9.6,8.4,6.0,3.4,Concord,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",2015-04-01
5876,6,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Concurred Events Excluded,342,94,Y,342,365,1,23,,,Certification not required,0,13.296784,11.018921,58.3,2010-12-03 00:00,56.1,2010-12-04 00:00,50.5,2010-11-25 00:00,50.2,2010-01-01 00:00,,,,,50.2,48.8,39.1,30.3,15.8,9.2,4.1,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-01
5877,6,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Events Excluded,341,94,Y,342,365,0,23,,,Certification not required,0,13.217009,10.935759,58.3,2010-12-03 00:00,56.1,2010-12-04 00:00,50.5,2010-11-25 00:00,50.2,2010-01-01 00:00,,,,,50.2,48.8,38.4,30.2,15.6,9.2,4.0,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-01
5878,6,19,8,88101,1,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Events Inclucded,342,94,Y,342,365,1,23,,,Certification not required,0,13.296784,11.018921,58.3,2010-12-03 00:00,56.1,2010-12-04 00:00,50.5,2010-11-25 00:00,50.2,2010-01-01 00:00,,,,,50.2,48.8,39.1,30.3,15.8,9.2,4.1,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-01
5884,6,19,8,88101,2,36.781333000000004,-119.77318999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,64,98,Y,60,61,0,7,,,Certification not required,0,12.357813,11.419154,59.2,2010-12-04 00:00,48.9,2010-01-08 00:00,40.3,2010-11-16 00:00,39.1,2010-01-02 00:00,,,,,59.2,48.9,40.3,32.5,14.0,8.5,4.6000000000000005,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",2015-04-01
6219,6,19,5025,88101,1,36.72639,-119.73299999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,86,88,Y,81,92,0,6,,,Certification not required,0,14.734884,9.669744,46.4,2010-12-09 00:00,40.2,2010-12-02 00:00,37.0,2010-11-13 00:00,35.0,2010-09-29 00:00,,,,,40.2,37.0,34.7,27.6,16.9,10.2,4.9,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,"Fresno, CA",2015-04-01
6288,6,23,1002,88101,1,40.80178,-124.1621,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,89,97,Y,89,92,0,2,,,Certification not required,0,5.824719,3.739874,21.8,2010-01-02 00:00,17.400000000000002,2010-11-25 00:00,15.8,2010-12-16 00:00,13.2,2010-11-28 00:00,,,,,17.400000000000002,15.8,12.5,9.3,7.4,4.9,2.2,Eureka I Street,"I STREET, EUREKA",California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6309,6,23,1004,88101,1,40.776944,-124.1775,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,87,95,Y,87,92,0,5,,,Certification not required,0,5.9839080000000004,4.1206760000000004,21.6,2010-12-16 00:00,21.2,2010-01-02 00:00,17.7,2010-11-25 00:00,15.8,2010-11-28 00:00,,,,,21.2,17.7,11.6,9.8,7.9,4.5,2.1,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",2015-04-01
6413,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Events Inclucded,112,92,Y,112,122,2,10,,,Requested but not yet concurred,0,12.866071,7.477179,50.9,2010-12-04 00:00,41.0,2010-06-28 00:00,31.7,2010-12-10 00:00,28.4,2010-11-10 00:00,,,,,41.0,31.7,25.1,21.9,15.4,12.2,5.0,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6414,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Events Excluded,110,92,Y,112,122,0,10,,,Requested but not yet concurred,0,12.264545,6.0029900000000005,31.7,2010-12-10 00:00,28.4,2010-11-10 00:00,27.5,2010-02-04 00:00,25.1,2010-09-23 00:00,,,,,28.4,27.5,24.0,20.2,14.6,11.6,4.8,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6415,6,25,5,88101,1,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),Concurred Events Excluded,112,92,Y,112,122,2,10,,,Requested but not yet concurred,0,12.866071,7.477179,50.9,2010-12-04 00:00,41.0,2010-06-28 00:00,31.7,2010-12-10 00:00,28.4,2010-11-10 00:00,,,,,41.0,31.7,25.1,21.9,15.4,12.2,5.0,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6421,6,25,5,88101,2,32.676186,-115.484144,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,81,95,Y,58,61,0,11,,,Requested but not yet concurred,0,12.177778,6.788759,50.4,2010-12-04 00:00,31.7,2010-12-10 00:00,23.3,2010-11-19 00:00,22.9,2010-08-12 00:00,,,,,50.4,31.7,23.3,20.1,15.7,13.2,10.0,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,"El Centro, CA",2015-04-01
6500,6,25,7,88101,1,32.97833,-115.53917,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,108,86,N,105,122,0,20,,,Requested but not yet concurred,0,6.311111,2.811769,16.2,2010-12-04 00:00,14.9,2010-07-07 00:00,12.9,2010-02-07 00:00,12.4,2010-06-04 00:00,,,,,14.9,12.9,11.7,10.2,7.8,6.0,3.3000000000000003,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",California,Imperial,Brawley,"El Centro, CA",2015-04-01
6521,6,25,1003,88101,1,32.79222,-115.56306,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,115,94,Y,115,122,0,8,,,Requested but not yet concurred,0,6.596521999999998,3.350044,19.9,2010-01-17 00:00,17.0,2010-11-19 00:00,13.4,2010-02-04 00:00,12.8,2010-07-19 00:00,,,,,17.0,13.4,12.2,10.8,9.0,6.0,3.0,El Centro-9th Street,"150 9TH ST., EL CENTRO",California,Imperial,El Centro,"El Centro, CA",2015-04-01
6697,6,27,1003,88101,1,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2010,Micrograms/cubic meter (LC),No Events,110,90,N,110,122,0,14,,,Certification not required,0,5.5454550000000005,5.5150109999999986,44.0,2010-06-10 00:00,28.0,2010-07-16 00:00,18.0,2010-04-11 00:00,18.0,2010-07-19 00:00,,,,,28.0,18.0,17.0,11.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
6701,6,27,1003,88101,2,36.487823,-117.871036,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2010,Micrograms/cubic meter (LC),No Events,24,80,N,24,30,0,6,,,Certification not required,0,4.8333330000000005,2.729336,15.0,2010-07-19 00:00,7.0,2010-03-21 00:00,7.0,2010-04-26 00:00,7.0,2010-09-17 00:00,,,,,15.0,15.0,7.0,7.0,6.0,4.0,2.0,Keeler,"KEELER, 190 Cerro Gordo Road",California,Inyo,Keeler,"Bishop, CA",2015-04-01
6811,6,29,11,88101,1,35.050551,-118.14729399999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,53,43,N,53,122,0,8,,,Certification not required,0,4.6905660000000005,2.349571,10.0,2010-04-26 00:00,9.0,2010-09-29 00:00,8.8,2010-04-14 00:00,8.3,2010-07-25 00:00,,,,,10.0,9.0,8.8,7.8,6.0,4.7,1.6,Mojave," 923 POOLE STREET, MOJAVE, CA 93501",California,Kern,Mojave,"Bakersfield, CA",2015-04-01
6972,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Events Inclucded,322,88,Y,322,365,1,38,,,Certification not required,0,14.226398000000001,12.087372,92.2,2010-07-04 00:00,70.3,2010-12-04 00:00,66.5,2010-12-03 00:00,57.2,2010-12-05 00:00,,,,,57.2,53.3,39.3,31.9,16.5,9.9,5.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
6973,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Events Excluded,321,88,Y,322,365,0,38,,,Certification not required,0,13.983489,11.291693,70.3,2010-12-04 00:00,66.5,2010-12-03 00:00,57.2,2010-12-05 00:00,53.6,2010-12-02 00:00,,,,,53.6,46.0,39.3,31.8,16.3,9.9,5.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
6974,6,29,14,88101,1,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Concurred Events Excluded,322,88,Y,322,365,1,38,,,Certification not required,0,14.226398000000001,12.087372,92.2,2010-07-04 00:00,70.3,2010-12-04 00:00,66.5,2010-12-03 00:00,57.2,2010-12-05 00:00,,,,,57.2,53.3,39.3,31.9,16.5,9.9,5.4,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
6980,6,29,14,88101,2,35.356601,-119.063542,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),No Events,54,89,N,54,61,0,6,,,Certification not required,0,13.370370000000001,10.954703,54.3,2010-12-04 00:00,49.1,2010-02-07 00:00,38.7,2010-12-10 00:00,36.2,2010-11-04 00:00,,,,,54.3,49.1,38.7,23.4,17.2,9.6,5.1000000000000005,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",2015-07-13
7104,6,29,15,88101,1,35.62108999999999,-117.67296,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,57,93,Y,57,61,0,4,,,Certification not required,0,5.0947369999999985,3.13525,19.5,2010-09-17 00:00,12.0,2010-12-10 00:00,10.9,2010-01-02 00:00,10.6,2010-07-25 00:00,,,,,19.5,12.0,10.9,9.0,6.2,4.4,1.9,Ridgecrest-California Ave,"100 WEST CALIFORNIA AVE, RIDGECREST, CA",California,Kern,Ridgecrest,"Bakersfield, CA",2015-05-01
7121,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Events Excluded,104,83,N,101,122,0,16,,,Certification not required,0,16.132692000000002,11.944576,87.3,2010-12-04 00:00,56.2,2010-01-05 00:00,46.9,2010-12-10 00:00,41.7,2010-11-17 00:00,,,,,56.2,46.9,37.4,28.2,20.3,13.2,7.2,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7122,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Concurred Events Excluded,106,83,N,101,122,2,16,,,Certification not required,0,17.290566000000002,15.093761,107.8,2010-04-11 00:00,87.3,2010-12-04 00:00,56.2,2010-01-05 00:00,47.2,2010-07-04 00:00,,,,,87.3,56.2,41.7,30.3,20.8,13.4,7.3,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7123,6,29,16,88101,1,35.322928000000005,-118.99916699999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2010,Micrograms/cubic meter (LC),Events Inclucded,106,83,N,101,122,2,16,,,Certification not required,0,17.290566000000002,15.093761,107.8,2010-04-11 00:00,87.3,2010-12-04 00:00,56.2,2010-01-05 00:00,47.2,2010-07-04 00:00,,,,,87.3,56.2,41.7,30.3,20.8,13.4,7.3,Bakersfield-Airport (Planz),"410 E. PLANZ RD. BAKERSFIELD, CA  93307",California,Kern,Bakersfield,"Bakersfield, CA",2015-08-18
7379,6,31,4,88101,1,36.10218,-119.56695400000001,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,83,90,N,83,92,0,4,,,Certification not required,0,14.578313,10.697356,54.1,2010-11-04 00:00,46.6,2010-11-16 00:00,46.5,2010-12-04 00:00,36.5,2010-02-04 00:00,,,,,46.6,46.5,35.30000000000001,26.0,16.0,10.2,4.6000000000000005,Corcoran-Patterson,1520 PATTERSON AVE.,California,Kings,Corcoran,"Hanford-Corcoran, CA",2015-04-01
7458,6,33,3001,88101,1,39.0327,-122.92228999999999,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2010,Micrograms/cubic meter (LC),No Events,61,98,Y,60,61,0,3,,,Certification not required,0,3.07541,1.374003,6.4,2010-07-19 00:00,5.9,2010-09-29 00:00,5.5,2010-08-06 00:00,5.3,2010-04-26 00:00,,,,,6.4,5.9,5.5,5.1000000000000005,4.3,3.0,1.5,Lakeport-Lakeport Blvd.,"905 LAKEPORT BLVD., LAKEPORT",California,Lake,Lakeport,"Clearlake, CA",2016-06-13
7735,6,37,2,88101,1,34.136500000000005,-117.92391,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2010,Micrograms/cubic meter (LC),No Events,93,76,N,93,122,0,29,,,Certification not required,0,11.020430000000001,6.908353,44.4,2010-04-02 00:00,35.4,2010-10-14 00:00,31.5,2010-12-10 00:00,24.9,2010-07-04 00:00,,,,,44.4,35.4,22.6,17.2,13.2,10.2,4.2,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,"Los Angeles-Long Beach-Anaheim, CA",2015-04-01
