,country,year,elec,hdi,region,use
0,Albania,1990,61.0230786125242,0.6559999999999999,Europe & Central Asia,552.252184819181
1,Albania,2000,65.85879061664569,0.691,Europe & Central Asia,1449.64741324695
2,Albania,2002,66.7816107717465,0.703,Europe & Central Asia,1578.1659188268802
3,Albania,2004,,0.715,Europe & Central Asia,1797.5254869688501
4,Albania,2005,,0.721,Europe & Central Asia,1722.0728497250698
5,Albania,2006,,0.7240000000000001,Europe & Central Asia,1218.36014605619
6,Albania,2007,,0.7290000000000001,Europe & Central Asia,1213.12436932179
7,Albania,2008,,0.733,Europe & Central Asia,1617.7441562046
8,Albania,2009,,0.7340000000000001,Europe & Central Asia,1835.68407241763
9,Albania,2010,,0.7365,Europe & Central Asia,1943.3433538584202
10,Albania,2011,,0.7390000000000001,Europe & Central Asia,2205.70392004668
11,Algeria,1980,53.2995522992593,0.454,Middle East & North Africa,328.322141473282
12,Algeria,1990,67.375,0.551,Middle East & North Africa,528.434936105991
13,Algeria,2000,98.0,0.624,Middle East & North Africa,680.195974430198
14,Algeria,2002,98.5,0.6412,Middle East & North Africa,727.612643532377
15,Algeria,2004,98.1,0.6584,Middle East & North Africa,800.704307891519
16,Algeria,2005,98.5,0.667,Middle East & North Africa,886.914576373772
17,Algeria,2006,98.9,0.6729999999999999,Middle East & North Africa,858.934010580582
18,Algeria,2007,99.3,0.68,Middle East & North Africa,890.8143527145537
19,Algeria,2008,99.3,0.6859999999999999,Middle East & North Africa,943.7557433919528
20,Algeria,2009,99.3,0.691,Middle East & North Africa,863.085973626393
21,Algeria,2010,99.3,0.6945,Middle East & North Africa,1012.69083578198
22,Algeria,2011,,0.698,Middle East & North Africa,1118.50880991021
23,Angola,2000,12.0,0.384,Sub-Saharan Africa,75.05660874048199
24,Angola,2002,5.0,0.4084,Sub-Saharan Africa,85.7582712771421
25,Angola,2004,15.0,0.4328,Sub-Saharan Africa,87.0361877598497
26,Angola,2005,18.733333333333302,0.445,Sub-Saharan Africa,108.63037655155
27,Angola,2006,22.466666666666693,0.459,Sub-Saharan Africa,143.91188328687
28,Angola,2007,26.2,0.471,Sub-Saharan Africa,132.681280561997
29,Angola,2008,26.2,0.476,Sub-Saharan Africa,171.879581349135
30,Angola,2009,26.2,0.481,Sub-Saharan Africa,188.961667389593
31,Angola,2010,40.2,0.4835,Sub-Saharan Africa,206.34057808996
32,Angola,2011,,0.486,Sub-Saharan Africa,207.031258871036
33,Argentina,1980,79.40719818993891,0.669,Latin America & Caribbean,1234.3676883648
34,Argentina,1990,82.64113684564299,0.6970000000000001,Latin America & Caribbean,1299.55206792208
35,Argentina,2000,94.6,0.7490000000000001,Latin America & Caribbean,2078.28644020102
36,Argentina,2002,95.0,0.7554,Latin America & Caribbean,2003.4379035597601
37,Argentina,2004,95.4,0.7618,Latin America & Caribbean,2279.29182020484
38,Argentina,2005,96.0,0.765,Latin America & Caribbean,2392.89391410831
39,Argentina,2006,96.6,0.773,Latin America & Caribbean,2357.95291526127
40,Argentina,2007,97.2,0.78,Latin America & Caribbean,2438.08991413208
41,Argentina,2008,97.2,0.7859999999999999,Latin America & Caribbean,2752.09076907263
42,Argentina,2009,97.2,0.7879999999999999,Latin America & Caribbean,2708.936431355489
43,Argentina,2010,97.2,0.7925,Latin America & Caribbean,2847.256841779289
44,Armenia,2000,16.6170469240476,0.643,Europe & Central Asia,1297.5682730060198
45,Armenia,2002,0.44222788060187707,0.6614,Europe & Central Asia,1236.36366033521
46,Armenia,2004,,0.6798,Europe & Central Asia,1440.37283060922
47,Armenia,2005,,0.6890000000000001,Europe & Central Asia,1521.5048407401
48,Armenia,2006,,0.703,Europe & Central Asia,1639.68227142133
49,Armenia,2007,,0.715,Europe & Central Asia,1772.8948918806898
50,Armenia,2008,,0.7190000000000001,Europe & Central Asia,1669.06217548879
51,Armenia,2009,,0.7120000000000001,Europe & Central Asia,1661.0214554951501
52,Armenia,2010,,0.7140000000000001,Europe & Central Asia,1726.2645574287899
53,Armenia,2011,,0.716,Europe & Central Asia,1807.6347006048493
54,Australia,1980,100.0,0.85,East Asia & Pacific,5915.26000544514
55,Australia,1990,100.0,0.873,East Asia & Pacific,8527.228085390649
56,Australia,2000,100.0,0.906,East Asia & Pacific,10193.912180859399
57,Australia,2002,100.0,0.9108,East Asia & Pacific,10813.1227291694
58,Australia,2004,,0.9156,East Asia & Pacific,10554.8158232062
59,Australia,2005,,0.918,East Asia & Pacific,10458.4501931865
60,Australia,2006,,0.92,East Asia & Pacific,10490.48454191
61,Australia,2007,,0.922,East Asia & Pacific,10972.8917398068
62,Australia,2008,,0.924,East Asia & Pacific,10749.110554750301
63,Australia,2009,,0.926,East Asia & Pacific,10791.5930978208
64,Australia,2010,,0.9275,East Asia & Pacific,10726.9281831902
65,Austria,1980,100.0,0.74,Europe & Central Asia,4684.457759940379
66,Austria,1990,100.0,0.79,Europe & Central Asia,6111.4765201195705
67,Austria,2000,100.0,0.8390000000000001,Europe & Central Asia,7076.26948339438
68,Austria,2002,100.0,0.8474,Europe & Central Asia,7427.65644509121
69,Austria,2004,,0.8558,Europe & Central Asia,7808.157792139609
70,Austria,2005,,0.86,Europe & Central Asia,7977.681597417741
71,Austria,2006,,0.866,Europe & Central Asia,8244.40195190479
72,Austria,2007,,0.87,Europe & Central Asia,8207.474738975541
73,Austria,2008,,0.8759999999999999,Europe & Central Asia,8233.01483290985
74,Austria,2009,,0.879,Europe & Central Asia,7944.796096231678
75,Austria,2010,,0.882,Europe & Central Asia,8382.71115445338
76,Austria,2011,,0.885,Europe & Central Asia,8425.16775320399
77,Azerbaijan,2011,,0.731,Europe & Central Asia,1705.4246326370999
78,Bahrain,1980,92.8280847783346,0.6509999999999999,Middle East & North Africa,4612.54612546125
79,Bahrain,1990,95.17427238114807,0.721,Middle East & North Africa,15621.124712913701
80,Bahrain,2000,99.4,0.773,Middle East & North Africa,20014.6250304688
81,Bahrain,2002,99.9,0.7818,Middle East & North Africa,20016.3776545675
82,Bahrain,2004,99.0,0.7906,Middle East & North Africa,18982.9944760968
83,Bahrain,2005,99.1333333333333,0.795,Middle East & North Africa,21325.5537761143
84,Bahrain,2006,99.2666666666667,0.799,Middle East & North Africa,21508.4504191299
85,Bahrain,2007,99.4,0.804,Middle East & North Africa,20592.9002182662
86,Bahrain,2008,99.4,0.8059999999999999,Middle East & North Africa,18492.001543168302
87,Bahrain,2009,99.4,0.805,Middle East & North Africa,17460.332194402
88,Bahrain,2010,99.4,0.8055,Middle East & North Africa,18038.2669466871
89,Bahrain,2011,,0.8059999999999999,Middle East & North Africa,17910.9404984397
90,Bangladesh,1980,14.239776326586401,0.303,South Asia,18.6815261309381
91,Bangladesh,1990,16.5670317873788,0.35200000000000004,South Asia,48.366754704330795
92,Bangladesh,2000,20.4,0.422,South Asia,101.488629348181
93,Bangladesh,2002,26.3,0.438,South Asia,119.274673819858
94,Bangladesh,2004,32.0,0.454,South Asia,160.25336066937
95,Bangladesh,2005,35.0,0.462,South Asia,170.68125273611298
96,Bangladesh,2006,38.0,0.47,South Asia,190.915464451173
97,Bangladesh,2007,41.0,0.478,South Asia,199.83119249310002
98,Bangladesh,2008,41.0,0.484,South Asia,201.248857117908
99,Bangladesh,2009,41.0,0.491,South Asia,219.2420592116
100,Bangladesh,2010,46.5,0.4955,South Asia,239.83053150060687
101,Bangladesh,2011,,0.5,South Asia,257.634373156657
102,Belarus,2005,,0.723,Europe & Central Asia,3245.372087813269
103,Belarus,2006,,0.731,Europe & Central Asia,3365.9818651350106
104,Belarus,2007,,0.738,Europe & Central Asia,3393.90853610514
105,Belarus,2008,,0.7440000000000001,Europe & Central Asia,3481.7435165987395
106,Belarus,2009,,0.746,Europe & Central Asia,3298.703607378541
107,Belarus,2010,,0.7509999999999999,Europe & Central Asia,3563.6377659834
108,Belarus,2011,,0.7559999999999999,Europe & Central Asia,3628.45728970191
109,Belgium,1980,100.0,0.757,Europe & Central Asia,4893.885351429651
110,Belgium,1990,100.0,0.8109999999999999,Europe & Central Asia,6380.31321975416
111,Belgium,2000,100.0,0.8759999999999999,Europe & Central Asia,8247.67711254725
112,Belgium,2002,100.0,0.8748,Europe & Central Asia,8311.89267946638
113,Belgium,2004,,0.8736,Europe & Central Asia,8576.22349653402
114,Belgium,2005,,0.873,Europe & Central Asia,8509.99707308703
115,Belgium,2006,,0.877,Europe & Central Asia,8683.671285001321
116,Belgium,2007,,0.88,Europe & Central Asia,8614.679503468009
117,Belgium,2008,,0.882,Europe & Central Asia,8521.49673953426
118,Belgium,2009,,0.883,Europe & Central Asia,7903.955478876342
119,Belgium,2010,,0.8845,Europe & Central Asia,8393.94962326946
120,Belgium,2011,,0.8859999999999999,Europe & Central Asia,8021.9092694399915
121,Benin,1980,15.7772123825086,0.252,Sub-Saharan Africa,27.70928920292749
122,Benin,1990,17.7080496282052,0.316,Sub-Saharan Africa,34.9503143117922
123,Benin,2000,22.0,0.378,Sub-Saharan Africa,58.11285282985561
124,Benin,2002,24.8,0.3904,Sub-Saharan Africa,68.26224875585879
125,Benin,2004,22.0,0.4028,Sub-Saharan Africa,70.3225443496545
126,Benin,2005,22.9333333333333,0.409,Sub-Saharan Africa,73.7889498228877
127,Benin,2006,23.8666666666667,0.411,Sub-Saharan Africa,75.0891820950393
128,Benin,2007,24.8,0.414,Sub-Saharan Africa,79.71811485346
129,Benin,2008,24.8,0.419,Sub-Saharan Africa,86.35244953498459
130,Benin,2009,24.8,0.422,Sub-Saharan Africa,87.87320678846241
131,Benin,2010,27.9,0.4245,Sub-Saharan Africa,95.44246987719342
132,Benin,2011,,0.4270000000000001,Sub-Saharan Africa,91.5355801759724
133,Bolivia,1980,26.711168510314398,0.507,Latin America & Caribbean,252.970932494868
134,Bolivia,1990,43.11898345306111,0.56,Latin America & Caribbean,266.472430094378
135,Bolivia,2000,60.4,0.612,Latin America & Caribbean,419.808737010031
136,Bolivia,2002,65.1,0.6268,Latin America & Caribbean,434.398489832545
137,Bolivia,2004,64.4,0.6416,Latin America & Caribbean,452.176306162277
138,Bolivia,2005,68.7666666666667,0.649,Latin America & Caribbean,482.170169030232
139,Bolivia,2006,73.1333333333333,0.65,Latin America & Caribbean,513.06998110808
140,Bolivia,2007,77.5,0.645,Latin America & Caribbean,545.361493432572
141,Bolivia,2008,77.5,0.6509999999999999,Latin America & Caribbean,534.487239651016
142,Bolivia,2009,77.5,0.6559999999999999,Latin America & Caribbean,553.657087978909
143,Bolivia,2010,80.2,0.6595,Latin America & Caribbean,604.340970909966
144,Bosnia and Herzegovina,2005,,0.7170000000000001,Europe & Central Asia,2379.46016559435
145,Bosnia and Herzegovina,2006,,0.72,Europe & Central Asia,2375.73118756396
146,Bosnia and Herzegovina,2007,,0.725,Europe & Central Asia,2375.46369899311
147,Bosnia and Herzegovina,2008,,0.73,Europe & Central Asia,2979.06339118487
148,Bosnia and Herzegovina,2009,,0.73,Europe & Central Asia,2883.4443106625
149,Bosnia and Herzegovina,2010,,0.7315,Europe & Central Asia,3141.51964329661
150,Bosnia and Herzegovina,2011,,0.733,Europe & Central Asia,3318.63594899786
151,Botswana,1990,43.5948078997904,0.594,Sub-Saharan Africa,718.478393395224
152,Botswana,2000,22.0,0.585,Sub-Saharan Africa,1098.74214564264
153,Botswana,2002,26.4,0.5914,Sub-Saharan Africa,1220.8187519558098
154,Botswana,2004,38.5,0.5978,Sub-Saharan Africa,1428.39181558275
155,Botswana,2005,40.8,0.601,Sub-Saharan Africa,1419.83304703177
156,Botswana,2006,43.1,0.611,Sub-Saharan Africa,1455.76089644726
157,Botswana,2007,45.4,0.618,Sub-Saharan Africa,1503.85444318731
158,Botswana,2008,45.4,0.624,Sub-Saharan Africa,1518.22564378162
159,Botswana,2009,45.4,0.626,Sub-Saharan Africa,1716.76897916138
160,Botswana,2010,45.4,0.6295,Sub-Saharan Africa,1539.55647670862
161,Botswana,2011,,0.633,Sub-Saharan Africa,1477.08399245566
162,Brazil,1980,44.00899999999999,0.5489999999999999,Latin America & Caribbean,1012.7454774361901
163,Brazil,1990,87.03200000000002,0.6,Latin America & Caribbean,1457.3476664831305
164,Brazil,2000,94.9,0.665,Latin America & Caribbean,1891.9708216418105
165,Brazil,2002,94.6,0.6758,Latin America & Caribbean,1800.5171338995606
166,Brazil,2004,96.5,0.6866,Latin America & Caribbean,1948.4085982789802
167,Brazil,2005,95.172,0.6920000000000001,Latin America & Caribbean,2007.2774299440305
168,Brazil,2006,96.486,0.695,Latin America & Caribbean,2063.09731659316
169,Brazil,2007,97.8,0.7,Latin America & Caribbean,2157.43734210219
170,Brazil,2008,96.334,0.705,Latin America & Caribbean,2218.8835865683604
171,Brazil,2009,98.3,0.708,Latin America & Caribbean,2185.74526282213
172,Brazil,2010,98.7,0.713,Latin America & Caribbean,2361.05594054733
173,Brazil,2011,,0.718,Latin America & Caribbean,2416.4628482810103
174,Brunei Darussalam,1980,,0.75,,1691.1662344224499
175,Brunei Darussalam,1990,,0.784,,4324.0527851305105
176,Brunei Darussalam,2000,,0.818,,7544.089712850459
177,Brunei Darussalam,2002,,0.8228,,7371.701545549159
178,Brunei Darussalam,2004,,0.8276,,8594.72133910765
179,Brunei Darussalam,2005,,0.83,,8462.0903827932
180,Brunei Darussalam,2006,,0.8340000000000001,,8432.140445644829
181,Brunei Darussalam,2007,,0.835,,8616.45823552008
182,Brunei Darussalam,2008,,0.8340000000000001,,8593.23088605993
183,Brunei Darussalam,2009,,0.835,,8843.792668563628
184,Brunei Darussalam,2010,,0.8365,,8809.71126582995
185,Bulgaria,1990,55.869857760594215,0.698,Europe & Central Asia,4758.73190255565
186,Bulgaria,2000,64.1227891315989,0.715,Europe & Central Asia,3673.6068714342896
187,Bulgaria,2002,65.4061416586183,0.7286,Europe & Central Asia,3853.8190041011
188,Bulgaria,2004,,0.7422,Europe & Central Asia,3971.8227361906293
189,Bulgaria,2005,,0.7490000000000001,Europe & Central Asia,4165.18039235553
190,Bulgaria,2006,,0.753,Europe & Central Asia,4366.912765151839
191,Bulgaria,2007,,0.758,Europe & Central Asia,4523.3228783124105
192,Bulgaria,2008,,0.765,Europe & Central Asia,4674.5031505249
193,Bulgaria,2009,,0.7659999999999999,Europe & Central Asia,4483.7471386375
194,Bulgaria,2010,,0.7685,Europe & Central Asia,4560.4149170337705
195,Bulgaria,2011,,0.7709999999999999,Europe & Central Asia,4863.69144110061
196,Cambodia,2000,15.8,0.438,East Asia & Pacific,32.750856336146896
197,Cambodia,2002,18.3,0.4592,East Asia & Pacific,50.3374468894426
198,Cambodia,2004,20.1,0.4804,East Asia & Pacific,55.7283158864664
199,Cambodia,2005,21.4,0.491,East Asia & Pacific,66.7661326305457
200,Cambodia,2006,22.7,0.501,East Asia & Pacific,80.7451770527253
201,Cambodia,2007,24.0,0.508,East Asia & Pacific,100.609116545937
202,Cambodia,2008,24.0,0.513,East Asia & Pacific,114.621156904261
203,Cambodia,2009,24.0,0.513,East Asia & Pacific,127.961205398813
204,Cambodia,2010,31.1,0.518,East Asia & Pacific,144.317389232036
205,Cambodia,2011,,0.523,East Asia & Pacific,165.154686176518
206,Cameroon,1980,35.89868553995721,0.37,Sub-Saharan Africa,156.178314327771
207,Cameroon,1990,33.606122615561105,0.4270000000000001,Sub-Saharan Africa,200.16699646562301
208,Cameroon,2000,20.0,0.4270000000000001,Sub-Saharan Africa,178.01220015354
209,Cameroon,2002,40.7,0.4358,Sub-Saharan Africa,157.66353581865602
210,Cameroon,2004,47.0,0.4446,Sub-Saharan Africa,195.765324783813
211,Cameroon,2005,41.1333333333333,0.449,Sub-Saharan Africa,189.773199213928
212,Cameroon,2006,35.2666666666667,0.451,Sub-Saharan Africa,250.117852045765
213,Cameroon,2007,29.4,0.459,Sub-Saharan Africa,258.379966849301
214,Cameroon,2008,39.05,0.466,Sub-Saharan Africa,272.015540481075
215,Cameroon,2009,48.7,0.475,Sub-Saharan Africa,269.805168557215
216,Cameroon,2010,48.7,0.4785,Sub-Saharan Africa,266.342922396265
217,Canada,1980,100.0,0.8170000000000001,North America,12763.713251738302
218,Canada,1990,100.0,0.857,North America,16109.279982728203
219,Canada,2000,100.0,0.879,North America,16990.578393679498
220,Canada,2002,100.0,0.8842,North America,16959.6007907659
221,Canada,2004,,0.8894,North America,17235.411783091102
222,Canada,2005,,0.892,North America,16912.4783362218
223,Canada,2006,,0.897,North America,16508.6786342429
224,Canada,2007,,0.9,North America,16683.690137001002
225,Canada,2008,,0.903,North America,16378.1422678907
226,Canada,2009,,0.903,North America,15450.8795512007
227,Canada,2010,,0.9055,North America,15269.5725962979
228,Canada,2011,,0.908,North America,15642.967750426698
229,Chile,1980,64.54658047821479,0.63,Latin America & Caribbean,915.035789269628
230,Chile,1990,82.1279096675773,0.698,Latin America & Caribbean,1240.66124699557
231,Chile,2000,99.0,0.7490000000000001,Latin America & Caribbean,2512.32510200977
232,Chile,2002,97.0,0.7609999999999999,Latin America & Caribbean,2738.47923354584
233,Chile,2004,98.6,0.773,Latin America & Caribbean,3072.34769382672
234,Chile,2005,98.5666666666667,0.779,Latin America & Caribbean,3102.48352270109
235,Chile,2006,98.5333333333333,0.78,Latin America & Caribbean,3229.26909852773
236,Chile,2007,98.5,0.789,Latin America & Caribbean,3347.2621691158697
237,Chile,2008,98.5,0.7959999999999999,Latin America & Caribbean,3347.56896885129
238,Chile,2009,98.5,0.7979999999999999,Latin America & Caribbean,3307.65571431305
239,Chile,2010,99.4,0.8015,Latin America & Caribbean,3320.4157342923604
240,Chile,2011,,0.805,Latin America & Caribbean,3600.34481880136
241,China,1980,60.733,0.404,East Asia & Pacific,281.62468725636614
242,China,1990,88.0685,0.49,East Asia & Pacific,510.619854913516
243,China,2000,98.6,0.588,East Asia & Pacific,992.943384720171
244,China,2002,99.0,0.606,East Asia & Pacific,1194.85629490784
245,China,2004,99.4,0.624,East Asia & Pacific,1585.83878247787
246,China,2005,99.2625,0.633,East Asia & Pacific,1782.3121529162695
247,China,2006,99.125,0.644,East Asia & Pacific,2039.0146603407998
248,China,2007,99.4,0.6559999999999999,East Asia & Pacific,2325.92676902765
249,China,2008,99.358,0.665,East Asia & Pacific,2446.36905458402
250,China,2009,99.4,0.674,East Asia & Pacific,2612.45662004417
251,China,2010,99.7,0.6805,East Asia & Pacific,2943.589954436889
252,China,2011,,0.687,East Asia & Pacific,3298.0039133119603
253,Colombia,1980,63.1057701298724,0.55,Latin America & Caribbean,618.03525140692
254,Colombia,1990,74.36679999096941,0.594,Latin America & Caribbean,841.8640934547342
255,Colombia,2000,81.0,0.652,Latin America & Caribbean,829.3989415591409
256,Colombia,2002,90.2,0.6612,Latin America & Caribbean,858.620668172133
257,Colombia,2004,86.1,0.6704,Latin America & Caribbean,898.3441056528128
258,Colombia,2005,88.6,0.675,Latin America & Caribbean,895.816843066224
259,Colombia,2006,91.1,0.6829999999999999,Latin America & Caribbean,947.127094199566
260,Colombia,2007,93.6,0.691,Latin America & Caribbean,974.3868628186432
261,Colombia,2008,93.6,0.6970000000000001,Latin America & Caribbean,974.220396519104
262,Colombia,2009,93.6,0.7020000000000001,Latin America & Caribbean,1049.97820050083
263,Colombia,2010,97.4,0.706,Latin America & Caribbean,1077.9845689162598
264,Colombia,2011,,0.71,Latin America & Caribbean,1121.39110419658
265,Costa Rica,1980,65.7778641483459,0.614,Latin America & Caribbean,931.649723141828
266,Costa Rica,1990,73.884648783272,0.6559999999999999,Latin America & Caribbean,1080.10510352891
267,Costa Rica,2000,95.7,0.703,Latin America & Caribbean,1521.10220426077
268,Costa Rica,2002,97.0,0.711,Latin America & Caribbean,1572.89665987728
269,Costa Rica,2004,98.5,0.7190000000000001,Latin America & Caribbean,1694.75414362134
270,Costa Rica,2005,98.7,0.723,Latin America & Caribbean,1736.41150881118
271,Costa Rica,2006,98.9,0.7290000000000001,Latin America & Caribbean,1838.3334176570104
272,Costa Rica,2007,99.1,0.735,Latin America & Caribbean,1900.68861914342
273,Costa Rica,2008,99.2,0.737,Latin America & Caribbean,1903.3716611416
274,Costa Rica,2009,99.3,0.738,Latin America & Caribbean,1858.40268273049
275,Costa Rica,2010,99.2,0.741,Latin America & Caribbean,1901.3130104196
276,Costa Rica,2011,,0.7440000000000001,Latin America & Caribbean,1898.7173930338504
277,Cote d'Ivoire,1980,41.5966386554622,0.34700000000000003,,177.122928014421
278,Cote d'Ivoire,1990,45.798319327731114,0.361,,155.937264474002
279,Cote d'Ivoire,2000,50.0,0.374,,171.575197549693
280,Cote d'Ivoire,2002,50.7,0.3776,,175.279821509402
281,Cote d'Ivoire,2004,50.0,0.3812,,173.132868141541
282,Cote d'Ivoire,2005,49.1,0.383,,171.844891524753
283,Cote d'Ivoire,2006,48.2,0.385,,182.251495833965
284,Cote d'Ivoire,2007,47.3,0.388,,187.939384282913
285,Cote d'Ivoire,2008,47.3,0.392,,196.738268249859
286,Cote d'Ivoire,2009,47.3,0.397,,201.741882146425
287,Cote d'Ivoire,2010,58.9,0.3985,,216.407449102218
288,Croatia,2000,63.06638290883601,0.748,Europe & Central Asia,2855.85178490737
289,Croatia,2002,55.8680694539719,0.7608,Europe & Central Asia,3092.34234234234
290,Croatia,2004,,0.7736,Europe & Central Asia,3325.5237666140997
291,Croatia,2005,,0.78,Europe & Central Asia,3475.911751463301
292,Croatia,2006,,0.785,Europe & Central Asia,3635.81081081081
293,Croatia,2007,,0.7909999999999999,Europe & Central Asia,3737.60144274121
294,Croatia,2008,,0.795,Europe & Central Asia,3877.9950334963896
295,Croatia,2009,,0.7929999999999999,Europe & Central Asia,3711.60769803557
296,Croatia,2010,,0.7945,Europe & Central Asia,3813.6793109481896
297,Croatia,2011,,0.7959999999999999,Europe & Central Asia,3900.60136120405
298,Cuba,1990,64.5578743462048,0.677,Latin America & Caribbean,1214.0334212146001
299,Cuba,2000,97.0,0.6809999999999999,Latin America & Caribbean,1135.4407457947198
300,Cuba,2002,95.8,0.6986,Latin America & Caribbean,1183.1879449434698
301,Cuba,2004,95.8,0.7162,Latin America & Caribbean,1173.61047688099
302,Cuba,2005,96.2,0.725,Latin America & Caribbean,1152.75685506165
303,Cuba,2006,96.6,0.745,Latin America & Caribbean,1223.4166912102498
304,Cuba,2007,97.0,0.759,Latin America & Caribbean,1296.39116865143
305,Cuba,2008,97.0,0.767,Latin America & Caribbean,1314.88271097674
306,Cuba,2009,97.0,0.77,Latin America & Caribbean,1323.92675349836
307,Cuba,2010,97.0,0.773,Latin America & Caribbean,1290.82627440748
308,Cuba,2011,,0.7759999999999999,Latin America & Caribbean,1318.66668557228
309,Cyprus,1990,,0.747,Europe & Central Asia,2430.16694190297
310,Cyprus,2000,,0.8,Europe & Central Asia,3373.31413802389
311,Cyprus,2002,,0.8036,Europe & Central Asia,3703.30185492637
312,Cyprus,2004,,0.8072,Europe & Central Asia,3946.9126394236
313,Cyprus,2005,,0.809,Europe & Central Asia,4099.61290623924
314,Cyprus,2006,,0.8140000000000001,Europe & Central Asia,4238.12707494627
315,Cyprus,2007,,0.8190000000000001,Europe & Central Asia,4377.12463523961
316,Cyprus,2008,,0.8270000000000001,Europe & Central Asia,4554.51970897673
317,Cyprus,2009,,0.8370000000000001,Europe & Central Asia,4577.09666726165
318,Cyprus,2010,,0.8385,Europe & Central Asia,4585.626371216429
319,Czech Republic,2000,100.0,0.816,Europe & Central Asia,5703.816739107309
320,Czech Republic,2002,100.0,0.8312,Europe & Central Asia,5894.2331191117
321,Czech Republic,2004,,0.8464,Europe & Central Asia,6230.3982278885
322,Czech Republic,2005,,0.8540000000000001,Europe & Central Asia,6357.42109460812
323,Czech Republic,2006,,0.858,Europe & Central Asia,6528.53015044089
324,Czech Republic,2007,,0.861,Europe & Central Asia,6518.217412699782
325,Czech Republic,2008,,0.8640000000000001,Europe & Central Asia,6489.12625740243
326,Czech Republic,2009,,0.863,Europe & Central Asia,6139.35206037264
327,Czech Republic,2010,,0.8640000000000001,Europe & Central Asia,6348.42439812839
328,Czech Republic,2011,,0.865,Europe & Central Asia,6298.72767835026
329,Denmark,1980,99.6707818933333,0.7829999999999999,Europe & Central Asia,4599.23400755061
330,Denmark,1990,100.0,0.809,Europe & Central Asia,5944.82836695787
331,Denmark,2000,100.0,0.861,Europe & Central Asia,6482.488628395749
332,Denmark,2002,100.0,0.8706,Europe & Central Asia,6533.75201430227
333,Denmark,2004,,0.8802,Europe & Central Asia,6615.569958717912
334,Denmark,2005,,0.885,Europe & Central Asia,6659.00042661297
335,Denmark,2006,,0.887,Europe & Central Asia,6824.74593877224
336,Denmark,2007,,0.89,Europe & Central Asia,6668.3902664463085
337,Denmark,2008,,0.8909999999999999,Europe & Central Asia,6534.12385018916
338,Denmark,2009,,0.8909999999999999,Europe & Central Asia,6219.701091507571
339,Denmark,2010,,0.893,Europe & Central Asia,6327.50645629896
