,country,year,elec,hdi,region,use
340,Denmark,2011,,0.895,Europe & Central Asia,6165.9736199442395
341,Dominican Republic,1980,55.2756246546869,0.532,Latin America & Caribbean,440.847204699937
342,Dominican Republic,1990,62.095274091837,0.5770000000000001,Latin America & Caribbean,388.52131793224197
343,Dominican Republic,2000,66.8,0.64,Latin America & Caribbean,1313.6163198609
344,Dominican Republic,2002,92.3,0.6472,Latin America & Caribbean,1373.48375873288
345,Dominican Republic,2004,92.5,0.6544,Latin America & Caribbean,1112.60048612556
346,Dominican Republic,2005,93.6333333333333,0.6579999999999999,Latin America & Caribbean,1215.90470909761
347,Dominican Republic,2006,94.7666666666667,0.6659999999999999,Latin America & Caribbean,1308.5644760652099
348,Dominican Republic,2007,95.9,0.672,Latin America & Caribbean,1335.38811111077
349,Dominican Republic,2008,95.9,0.677,Latin America & Caribbean,1352.35541461025
350,Dominican Republic,2009,95.9,0.68,Latin America & Caribbean,1299.78650167213
351,Dominican Republic,2010,96.9,0.6845,Latin America & Caribbean,1366.2376736275098
352,Dominican Republic,2011,,0.6890000000000001,Latin America & Caribbean,1397.6131671236801
353,Ecuador,1980,62.5432240207203,0.591,Latin America & Caribbean,360.18552124411315
354,Ecuador,1990,69.5089969628804,0.636,Latin America & Caribbean,481.30321015931503
355,Ecuador,2000,80.0,0.6679999999999999,Latin America & Caribbean,637.521384008167
356,Ecuador,2002,89.7,0.6788,Latin America & Caribbean,692.239784701111
357,Ecuador,2004,90.3,0.6896,Latin America & Caribbean,829.1112269624809
358,Ecuador,2005,90.9333333333333,0.695,Latin America & Caribbean,799.7680126722279
359,Ecuador,2006,91.5666666666667,0.698,Latin America & Caribbean,868.1594675632249
360,Ecuador,2007,92.2,0.7020000000000001,Latin America & Caribbean,958.9275329692059
361,Ecuador,2008,92.2,0.7140000000000001,Latin America & Caribbean,1083.98911871775
362,Ecuador,2009,92.2,0.716,Latin America & Caribbean,1111.20375869351
363,Ecuador,2010,92.2,0.718,Latin America & Caribbean,1143.7800181992402
364,Ecuador,2011,,0.72,Latin America & Caribbean,1217.3399119938902
365,El Salvador,1980,26.723628900515102,0.466,Latin America & Caribbean,274.193661061706
366,El Salvador,1990,42.6848174558997,0.524,Latin America & Caribbean,353.378811429302
367,El Salvador,2000,70.8,0.619,Latin America & Caribbean,617.114996763597
368,El Salvador,2002,76.9,0.6322,Latin America & Caribbean,669.662810129382
369,El Salvador,2004,79.5,0.6454,Latin America & Caribbean,692.743853918869
370,El Salvador,2005,81.8,0.652,Latin America & Caribbean,758.3396210391811
371,El Salvador,2006,84.1,0.6579999999999999,Latin America & Caribbean,820.1136039790781
372,El Salvador,2007,86.4,0.6679999999999999,Latin America & Caribbean,885.349245291548
373,El Salvador,2008,86.4,0.6679999999999999,Latin America & Caribbean,858.713834228461
374,El Salvador,2009,86.4,0.669,Latin America & Caribbean,848.910819718716
375,El Salvador,2010,91.6,0.6715,Latin America & Caribbean,859.7439650029048
376,El Salvador,2011,,0.674,Latin America & Caribbean,883.1565620680301
377,Eritrea,2011,,0.349,Sub-Saharan Africa,64.1385213277344
378,Estonia,1990,100.0,0.7170000000000001,Europe & Central Asia,5755.89450245798
379,Estonia,2000,100.0,0.7759999999999999,Europe & Central Asia,4540.49256076479
380,Estonia,2002,100.0,0.794,Europe & Central Asia,4767.462935440611
381,Estonia,2004,,0.812,Europe & Central Asia,5429.525521999191
382,Estonia,2005,,0.821,Europe & Central Asia,5531.54582864313
383,Estonia,2006,,0.8290000000000001,Europe & Central Asia,5869.42478894573
384,Estonia,2007,,0.8340000000000001,Europe & Central Asia,6277.41146283975
385,Estonia,2008,,0.8320000000000001,Europe & Central Asia,6364.567830138579
386,Estonia,2009,,0.828,Europe & Central Asia,5975.95381093506
387,Estonia,2010,,0.8315,Europe & Central Asia,6506.31818096472
388,Estonia,2011,,0.835,Europe & Central Asia,6314.41444766954
389,Ethiopia,2000,4.7,0.274,Sub-Saharan Africa,22.6489397358003
390,Ethiopia,2002,2.6,0.2896,Sub-Saharan Africa,26.1003303507465
391,Ethiopia,2004,15.0,0.3052,Sub-Saharan Africa,30.6200096335776
392,Ethiopia,2005,15.1,0.313,Sub-Saharan Africa,33.3650114132451
393,Ethiopia,2006,15.2,0.327,Sub-Saharan Africa,37.3110246379711
394,Ethiopia,2007,15.3,0.337,Sub-Saharan Africa,39.407208425330296
395,Ethiopia,2008,16.15,0.348,Sub-Saharan Africa,40.8607851531502
396,Ethiopia,2009,17.0,0.353,Sub-Saharan Africa,42.0645939596531
397,Ethiopia,2010,23.0,0.358,Sub-Saharan Africa,48.265349276139496
398,Ethiopia,2011,,0.363,Sub-Saharan Africa,52.60600392978071
399,Finland,1980,100.0,0.759,Europe & Central Asia,8295.78609634619
400,Finland,1990,100.0,0.794,Europe & Central Asia,12485.6836482847
401,Finland,2000,100.0,0.8370000000000001,Europe & Central Asia,15305.409808606999
402,Finland,2002,100.0,0.8522,Europe & Central Asia,16140.0669692216
403,Finland,2004,,0.8674,Europe & Central Asia,16777.5658490195
404,Finland,2005,,0.875,Europe & Central Asia,16117.8903321632
405,Finland,2006,,0.878,Europe & Central Asia,17215.0372901645
406,Finland,2007,,0.8809999999999999,Europe & Central Asia,17160.863119998798
407,Finland,2008,,0.883,Europe & Central Asia,16349.233325033601
408,Finland,2009,,0.877,Europe & Central Asia,15243.1103879453
409,Finland,2010,,0.8795,Europe & Central Asia,16484.094275371102
410,Finland,2011,,0.882,Europe & Central Asia,15710.9737593054
411,France,1980,100.0,0.722,Europe & Central Asia,4407.653654044861
412,France,1990,100.0,0.777,Europe & Central Asia,5940.750613096539
413,France,2000,100.0,0.846,Europe & Central Asia,7224.52698542992
414,France,2002,100.0,0.8552,Europe & Central Asia,7299.2484604912415
415,France,2004,,0.8644,Europe & Central Asia,7661.4911802340075
416,France,2005,,0.8690000000000001,Europe & Central Asia,7652.86430371847
417,France,2006,,0.873,Europe & Central Asia,7540.29529789679
418,France,2007,,0.877,Europe & Central Asia,7513.5793304407
419,France,2008,,0.879,Europe & Central Asia,7643.449849754541
420,France,2009,,0.88,Europe & Central Asia,7338.041898498721
421,France,2010,,0.882,Europe & Central Asia,7734.72678262139
422,France,2011,,0.884,Europe & Central Asia,7232.98023385141
423,Gabon,1980,92.0246128863689,0.522,Sub-Saharan Africa,721.379013356483
424,Gabon,1990,60.2390591098044,0.605,Sub-Saharan Africa,916.812642562791
425,Gabon,2000,31.0,0.621,Sub-Saharan Africa,878.060825815801
426,Gabon,2002,47.9,0.6318,Sub-Saharan Africa,921.656138052192
427,Gabon,2004,47.9,0.6426,Sub-Saharan Africa,908.9542993904872
428,Gabon,2005,44.1666666666667,0.648,Sub-Saharan Africa,907.972626834654
429,Gabon,2006,40.433333333333294,0.648,Sub-Saharan Africa,935.7411595992372
430,Gabon,2007,36.7,0.6559999999999999,Sub-Saharan Africa,958.908616948911
431,Gabon,2008,36.7,0.66,Sub-Saharan Africa,970.443455559743
432,Gabon,2009,36.7,0.664,Sub-Saharan Africa,932.091552943935
433,Gabon,2010,60.0,0.669,Sub-Saharan Africa,948.049335146109
434,Gabon,2011,,0.674,Sub-Saharan Africa,959.872158463167
435,Georgia,2005,,0.7070000000000001,Europe & Central Asia,1784.96420047733
436,Georgia,2006,,0.7120000000000001,Europe & Central Asia,1659.81624758221
437,Georgia,2007,,0.7240000000000001,Europe & Central Asia,1730.52425281725
438,Georgia,2008,,0.722,Europe & Central Asia,1796.7741935483898
439,Georgia,2009,,0.7240000000000001,Europe & Central Asia,1757.6671694318802
440,Georgia,2010,,0.7285,Europe & Central Asia,1976.82119205298
441,Georgia,2011,,0.733,Europe & Central Asia,2219.09677419355
442,Germany,1980,100.0,0.73,Europe & Central Asia,5797.49975270977
443,Germany,1990,100.0,0.795,Europe & Central Asia,6639.73169146049
444,Germany,2000,100.0,0.8640000000000001,Europe & Central Asia,6635.42140596667
445,Germany,2002,100.0,0.8764,Europe & Central Asia,6900.7805270298595
446,Germany,2004,,0.8888,Europe & Central Asia,7108.962524476991
447,Germany,2005,,0.895,Europe & Central Asia,7138.2214852918505
448,Germany,2006,,0.898,Europe & Central Asia,7212.437447687571
449,Germany,2007,,0.901,Europe & Central Asia,7229.08991294766
450,Germany,2008,,0.902,Europe & Central Asia,7187.76400909623
451,Germany,2009,,0.9,Europe & Central Asia,6817.15839823657
452,Germany,2010,,0.9025,Europe & Central Asia,7264.322590735551
453,Germany,2011,,0.905,Europe & Central Asia,7281.27217417162
454,Ghana,1980,36.0340084837448,0.385,Sub-Saharan Africa,425.93853672662203
455,Ghana,1990,35.247127210392705,0.418,Sub-Saharan Africa,326.76476901559
456,Ghana,2000,45.0,0.451,Sub-Saharan Africa,332.017478227986
457,Ghana,2002,48.5,0.4642,Sub-Saharan Africa,310.923393795846
458,Ghana,2004,49.2,0.4774,Sub-Saharan Africa,219.855244333796
459,Ghana,2005,50.8,0.484,Sub-Saharan Africa,245.845222699517
460,Ghana,2006,52.4,0.494,Sub-Saharan Africa,296.74281573297696
461,Ghana,2007,54.0,0.508,Sub-Saharan Africa,244.09463664920798
462,Ghana,2008,57.25,0.519,Sub-Saharan Africa,264.264351910669
463,Ghana,2009,60.5,0.527,Sub-Saharan Africa,263.012234315077
464,Ghana,2010,60.5,0.534,Sub-Saharan Africa,280.514475623961
465,Ghana,2011,,0.541,Sub-Saharan Africa,318.48837559225495
466,Greece,1980,100.0,0.72,Europe & Central Asia,2247.44503632614
467,Greece,1990,100.0,0.7659999999999999,Europe & Central Asia,3221.4053204184197
468,Greece,2000,100.0,0.802,Europe & Central Asia,4586.32987001065
469,Greece,2002,100.0,0.8236,Europe & Central Asia,4909.63969803033
470,Greece,2004,,0.8452,Europe & Central Asia,5200.02435386272
471,Greece,2005,,0.856,Europe & Central Asia,5297.200025411121
472,Greece,2006,,0.861,Europe & Central Asia,5434.576468540689
473,Greece,2007,,0.86,Europe & Central Asia,5701.33085359398
474,Greece,2008,,0.862,Europe & Central Asia,5805.1925460926905
475,Greece,2009,,0.863,Europe & Central Asia,5627.8837063092615
476,Greece,2010,,0.862,Europe & Central Asia,5333.43955553561
477,Greece,2011,,0.861,Europe & Central Asia,5389.333122255321
478,Guatemala,1980,26.607141399464396,0.428,Latin America & Caribbean,251.803435702734
479,Guatemala,1990,51.1009583239263,0.462,Latin America & Caribbean,200.457414241846
480,Guatemala,2000,66.7,0.525,Latin America & Caribbean,330.451027887234
481,Guatemala,2002,84.4,0.535,Latin America & Caribbean,363.0154130840191
482,Guatemala,2004,78.6,0.545,Latin America & Caribbean,482.53779716611604
483,Guatemala,2005,79.2333333333333,0.55,Latin America & Caribbean,480.6800962856829
484,Guatemala,2006,79.8666666666667,0.555,Latin America & Caribbean,533.029464489385
485,Guatemala,2007,80.5,0.565,Latin America & Caribbean,543.492303737309
486,Guatemala,2008,80.5,0.568,Latin America & Caribbean,530.544468136846
487,Guatemala,2009,80.5,0.569,Latin America & Caribbean,537.782071900604
488,Guatemala,2010,80.0,0.5715,Latin America & Caribbean,541.953110427406
489,Guatemala,2011,,0.574,Latin America & Caribbean,534.553702511867
490,Haiti,1980,31.4910315314463,0.332,Latin America & Caribbean,40.957412025939895
491,Haiti,1990,34.574215836090396,0.397,Latin America & Caribbean,58.3120602298791
492,Haiti,2000,34.0,0.421,Latin America & Caribbean,35.4419126935854
493,Haiti,2002,33.5,0.4242,Latin America & Caribbean,30.3348160040603
494,Haiti,2004,36.0,0.4274,Latin America & Caribbean,28.0727056758844
495,Haiti,2005,36.8333333333333,0.429,Latin America & Caribbean,37.0274253395404
496,Haiti,2006,37.6666666666667,0.433,Latin America & Caribbean,37.4091724952885
497,Haiti,2007,38.5,0.443,Latin America & Caribbean,25.322047791912198
498,Haiti,2008,38.5,0.445,Latin America & Caribbean,23.5960139840901
499,Haiti,2009,38.5,0.449,Latin America & Caribbean,35.7256312120225
500,Haiti,2010,20.0,0.4515,Latin America & Caribbean,24.4009345557935
501,Haiti,2011,,0.454,Latin America & Caribbean,31.1481831442198
502,Honduras,1980,26.7403189644535,0.451,Latin America & Caribbean,210.69596002051003
503,Honduras,1990,41.226465003901,0.513,Latin America & Caribbean,367.88684825706804
504,Honduras,2000,54.5,0.569,Latin America & Caribbean,492.161360872911
505,Honduras,2002,60.1,0.5802,Latin America & Caribbean,521.625834874534
506,Honduras,2004,61.9,0.5914,Latin America & Caribbean,544.824631014916
507,Honduras,2005,64.7,0.597,Latin America & Caribbean,580.0556864308741
508,Honduras,2006,67.5,0.604,Latin America & Caribbean,591.136453865499
509,Honduras,2007,70.3,0.613,Latin America & Caribbean,643.230151847983
510,Honduras,2008,70.3,0.619,Latin America & Caribbean,665.086683557192
511,Honduras,2009,70.3,0.619,Latin America & Caribbean,633.352420609728
512,Honduras,2010,79.9,0.622,Latin America & Caribbean,627.1066769594
513,Hungary,1980,45.8943341516206,0.7,Europe & Central Asia,2697.75659356695
514,Hungary,1990,54.4360048314896,0.706,Europe & Central Asia,3426.5511006953197
515,Hungary,2000,62.934403293233615,0.775,Europe & Central Asia,3309.2837106284996
516,Hungary,2002,64.5910143480941,0.7862,Europe & Central Asia,3545.17075567834
517,Hungary,2004,,0.7974,Europe & Central Asia,3680.16846694408
518,Hungary,2005,,0.8029999999999999,Europe & Central Asia,3771.36461398831
519,Hungary,2006,,0.8079999999999999,Europe & Central Asia,3882.4906641301
520,Hungary,2007,,0.809,Europe & Central Asia,3976.5189771454798
521,Hungary,2008,,0.8109999999999999,Europe & Central Asia,3988.767693930421
522,Hungary,2009,,0.8109999999999999,Europe & Central Asia,3773.15380662799
523,Hungary,2010,,0.8135,Europe & Central Asia,3876.49108407051
524,Hungary,2011,,0.816,Europe & Central Asia,3898.82314267127
525,Iceland,1980,,0.762,Europe & Central Asia,12680.9211968195
526,Iceland,1990,,0.807,Europe & Central Asia,16148.273724031298
527,Iceland,2000,,0.863,Europe & Central Asia,26201.5255774257
528,Iceland,2002,,0.875,Europe & Central Asia,27896.898682887997
529,Iceland,2004,,0.887,Europe & Central Asia,28215.4522484028
530,Iceland,2005,,0.893,Europe & Central Asia,27988.029683150602
531,Iceland,2006,,0.895,Europe & Central Asia,31328.3868036948
532,Iceland,2007,,0.899,Europe & Central Asia,36852.5448861557
533,Iceland,2008,,0.895,Europe & Central Asia,50063.9543309369
534,Iceland,2009,,0.897,Europe & Central Asia,51259.187626962696
535,Iceland,2010,,0.8975,Europe & Central Asia,51439.9086910178
536,Iceland,2011,,0.898,Europe & Central Asia,52373.8770085325
537,India,1980,25.15,0.344,South Asia,142.148884959918
538,India,1990,43.755,0.41,South Asia,273.04661349199
539,India,2000,43.0,0.461,South Asia,394.963809689004
540,India,2002,44.4,0.4782,South Asia,411.967397768276
541,India,2004,55.5,0.4954,South Asia,453.010205713409
542,India,2005,58.237,0.504,South Asia,469.45392309889013
543,India,2006,60.974,0.512,South Asia,510.75161794905296
544,India,2007,64.5,0.523,South Asia,543.3586453772531
545,India,2008,62.584,0.527,South Asia,562.899170204262
546,India,2009,75.0,0.535,South Asia,600.2017020706891
547,India,2010,75.0,0.541,South Asia,642.111615380326
548,Indonesia,1980,34.2659611286151,0.423,East Asia & Pacific,46.15894739971661
549,Indonesia,1990,39.8674614648652,0.481,East Asia & Pacific,162.502847203215
550,Indonesia,2000,53.4,0.5429999999999999,East Asia & Pacific,390.374551050948
551,Indonesia,2002,52.5,0.5546,East Asia & Pacific,417.207529767897
552,Indonesia,2004,54.0,0.5662,East Asia & Pacific,473.67648082840896
553,Indonesia,2005,57.5,0.5720000000000001,East Asia & Pacific,499.716094460157
554,Indonesia,2006,61.0,0.579,East Asia & Pacific,514.866540767666
555,Indonesia,2007,64.5,0.591,East Asia & Pacific,544.7120816673598
556,Indonesia,2008,64.5,0.598,East Asia & Pacific,568.396051485185
557,Indonesia,2009,64.5,0.607,East Asia & Pacific,592.156417436419
558,Indonesia,2010,73.0,0.612,East Asia & Pacific,634.176089773964
559,Indonesia,2011,,0.617,East Asia & Pacific,678.644292644355
560,Iraq,2005,38.3333333333333,0.552,Middle East & North Africa,833.850887867364
561,Iraq,2006,61.6666666666667,0.557,Middle East & North Africa,972.9975313662628
562,Iraq,2007,85.0,0.5579999999999999,Middle East & North Africa,768.8505490564371
563,Iraq,2008,85.5,0.564,Middle East & North Africa,750.1867738008078
564,Iraq,2009,86.0,0.565,Middle East & North Africa,836.504134585678
565,Iraq,2010,98.0,0.569,Middle East & North Africa,1195.99381081655
566,Ireland,1980,90.8024691362963,0.735,Europe & Central Asia,2868.31926863572
567,Ireland,1990,100.0,0.782,Europe & Central Asia,3767.52929873699
568,Ireland,2000,100.0,0.8690000000000001,Europe & Central Asia,5796.05558116396
569,Ireland,2002,100.0,0.8806,Europe & Central Asia,6035.6866458271215
570,Ireland,2004,,0.8922,Europe & Central Asia,6168.3989875836
571,Ireland,2005,,0.898,Europe & Central Asia,6241.71557392773
572,Ireland,2006,,0.904,Europe & Central Asia,6351.099110794648
573,Ireland,2007,,0.909,Europe & Central Asia,6218.31340354112
574,Ireland,2008,,0.909,Europe & Central Asia,6340.73304549415
575,Ireland,2009,,0.905,Europe & Central Asia,5947.9094892925095
576,Ireland,2010,,0.9065,Europe & Central Asia,5927.868679902329
577,Ireland,2011,,0.908,Europe & Central Asia,5661.60504492883
578,Israel,1980,98.7387332771805,0.763,Middle East & North Africa,3022.1763795771003
579,Israel,1990,95.1866935680602,0.802,Middle East & North Africa,4176.18025751073
580,Israel,2000,100.0,0.856,Middle East & North Africa,6323.10383208777
581,Israel,2002,100.0,0.8632,Middle East & North Africa,6502.7397260274
582,Israel,2004,96.6,0.8704,Middle East & North Africa,6525.92157438684
583,Israel,2005,97.6333333333333,0.8740000000000001,Middle East & North Africa,6572.19953536024
584,Israel,2006,98.6666666666667,0.877,Middle East & North Africa,6711.22956746105
585,Israel,2007,99.7,0.882,Middle East & North Africa,7003.24508015209
586,Israel,2008,99.7,0.882,Middle East & North Africa,7134.002845884409
587,Israel,2009,99.7,0.884,Middle East & North Africa,6607.887143315171
588,Israel,2010,99.7,0.8859999999999999,Middle East & North Africa,6953.276667191351
589,Israel,2011,,0.888,Middle East & North Africa,6930.0007726183985
590,Italy,1980,100.0,0.7170000000000001,Europe & Central Asia,3104.85457823273
591,Italy,1990,100.0,0.764,Europe & Central Asia,4144.907442342321
592,Italy,2000,100.0,0.825,Europe & Central Asia,5299.856478794221
593,Italy,2002,100.0,0.8394,Europe & Central Asia,5539.703836766739
594,Italy,2004,,0.8538,Europe & Central Asia,5687.99757345572
595,Italy,2005,,0.861,Europe & Central Asia,5731.101556812198
596,Italy,2006,,0.866,Europe & Central Asia,5833.46729676
597,Italy,2007,,0.8690000000000001,Europe & Central Asia,5804.32596356739
598,Italy,2008,,0.871,Europe & Central Asia,5757.960611477802
599,Italy,2009,,0.87,Europe & Central Asia,5368.39056667135
600,Italy,2010,,0.872,Europe & Central Asia,5493.71103670054
601,Italy,2011,,0.8740000000000001,Europe & Central Asia,5514.80361496787
602,Jamaica,1980,58.3737646234741,0.607,Latin America & Caribbean,661.105062539152
603,Jamaica,1990,68.90241963706761,0.637,Latin America & Caribbean,866.250151593777
604,Jamaica,2000,90.0,0.68,Latin America & Caribbean,2274.48601057487
605,Jamaica,2002,87.0,0.6888,Latin America & Caribbean,2343.21147594869
606,Jamaica,2004,87.3,0.6976,Latin America & Caribbean,2376.888987264261
607,Jamaica,2005,88.8666666666667,0.7020000000000001,Latin America & Caribbean,2392.99909315244
608,Jamaica,2006,90.4333333333333,0.71,Latin America & Caribbean,2366.78973393632
609,Jamaica,2007,92.0,0.7170000000000001,Latin America & Caribbean,1921.8387392103696
610,Jamaica,2008,92.0,0.7240000000000001,Latin America & Caribbean,1156.93865716266
611,Jamaica,2009,92.0,0.7240000000000001,Latin America & Caribbean,1218.58062638682
612,Jamaica,2010,92.0,0.7255,Latin America & Caribbean,1213.25708768604
613,Jamaica,2011,,0.727,Latin America & Caribbean,1203.39580271095
614,Japan,1980,100.0,0.778,East Asia & Pacific,4717.68765734445
615,Japan,1990,100.0,0.8270000000000001,East Asia & Pacific,6805.5400406356
616,Japan,2000,100.0,0.868,East Asia & Pacific,8299.40950624
617,Japan,2002,100.0,0.8752,East Asia & Pacific,8266.09910157323
618,Japan,2004,,0.8824,East Asia & Pacific,8393.25772340542
619,Japan,2005,,0.8859999999999999,East Asia & Pacific,8539.010589091591
620,Japan,2006,,0.8909999999999999,East Asia & Pacific,8542.478139127441
621,Japan,2007,,0.894,East Asia & Pacific,8710.0257029242
622,Japan,2008,,0.8959999999999999,East Asia & Pacific,8270.00773057011
623,Japan,2009,,0.895,East Asia & Pacific,8020.27380571197
624,Japan,2010,,0.898,East Asia & Pacific,8594.90903412197
625,Japan,2011,,0.901,East Asia & Pacific,8099.59869517261
626,Jordan,1980,52.5414116891741,0.541,Middle East & North Africa,366.404960870477
627,Jordan,1990,73.6863384128521,0.591,Middle East & North Africa,935.240362390193
628,Jordan,2000,95.0,0.6459999999999999,Middle East & North Africa,1294.49965021467
629,Jordan,2002,95.5,0.6568,Middle East & North Africa,1409.55402641103
630,Jordan,2004,99.9,0.6676,Middle East & North Africa,1564.4208075193399
631,Jordan,2005,99.9,0.6729999999999999,Middle East & North Africa,1592.5486921762601
632,Jordan,2006,99.9,0.6779999999999999,Middle East & North Africa,1695.0803406405405
633,Jordan,2007,99.9,0.685,Middle East & North Africa,1802.6248504204104
634,Jordan,2008,99.9,0.6920000000000001,Middle East & North Africa,1866.6151398297197
635,Jordan,2009,99.9,0.6940000000000001,Middle East & North Africa,1831.37187521807
636,Jordan,2010,99.4,0.696,Middle East & North Africa,1865.67423935487
637,Jordan,2011,,0.698,Middle East & North Africa,1868.13286911862
638,Kazakhstan,2000,63.9245030286698,0.657,Europe & Central Asia,3169.52334061606
639,Kazakhstan,2002,64.9142705500966,0.6798,Europe & Central Asia,3558.32727862026
640,Kazakhstan,2004,,0.7026,Europe & Central Asia,3859.19255897478
641,Kazakhstan,2005,,0.7140000000000001,Europe & Central Asia,4012.07391891836
642,Kazakhstan,2006,,0.721,Europe & Central Asia,4261.21257238986
643,Kazakhstan,2007,,0.727,Europe & Central Asia,4487.28613026757
644,Kazakhstan,2008,,0.7290000000000001,Europe & Central Asia,4689.166772999871
645,Kazakhstan,2009,,0.733,Europe & Central Asia,4447.35784253992
646,Kazakhstan,2010,,0.7390000000000001,Europe & Central Asia,4728.09588727955
647,Kazakhstan,2011,,0.745,Europe & Central Asia,4892.91279610548
648,Kenya,1980,14.8339669273509,0.42,Sub-Saharan Africa,104.92353858475501
649,Kenya,1990,17.3242046379883,0.456,Sub-Saharan Africa,125.20026166427401
650,Kenya,2000,7.9,0.443,Sub-Saharan Africa,106.103298954105
651,Kenya,2002,9.1,0.4526,Sub-Saharan Africa,114.951495316329
652,Kenya,2004,14.0,0.4622,Sub-Saharan Africa,127.86910400479499
653,Kenya,2005,14.333333333333302,0.467,Sub-Saharan Africa,130.214228204124
654,Kenya,2006,14.666666666666698,0.474,Sub-Saharan Africa,138.049041820898
655,Kenya,2007,15.0,0.486,Sub-Saharan Africa,141.7059521935
656,Kenya,2008,15.55,0.493,Sub-Saharan Africa,141.155136391725
657,Kenya,2009,16.1,0.499,Sub-Saharan Africa,142.10728956216698
658,Kenya,2010,18.1,0.504,Sub-Saharan Africa,150.27756125297898
659,Kuwait,1980,88.7295776814246,0.688,Middle East & North Africa,6048.889543094239
660,Kuwait,1990,94.6331659073477,0.7120000000000001,Middle East & North Africa,8206.26638693284
661,Kuwait,2000,100.0,0.754,Middle East & North Africa,14027.612458131001
662,Kuwait,2002,100.0,0.7532,Middle East & North Africa,15095.3922250474
663,Kuwait,2004,100.0,0.7524,Middle East & North Africa,16629.9884190641
664,Kuwait,2005,100.0,0.752,Middle East & North Africa,17028.291465034
665,Kuwait,2006,100.0,0.755,Middle East & North Africa,17738.924424694298
666,Kuwait,2007,100.0,0.7559999999999999,Middle East & North Africa,17097.4790385914
667,Kuwait,2008,100.0,0.757,Middle East & North Africa,17054.7516532571
668,Kuwait,2009,100.0,0.757,Middle East & North Africa,16531.3970965672
669,Kuwait,2010,100.0,0.7585,Middle East & North Africa,16722.6857962238
670,Kuwait,2011,,0.76,Middle East & North Africa,15786.334972396202
671,Latvia,1990,53.7557846221486,0.693,Europe & Central Asia,3396.7281614899
672,Latvia,2000,52.0166117027152,0.732,Europe & Central Asia,2082.32138708792
673,Latvia,2002,36.9866610238262,0.7528,Europe & Central Asia,2307.18651806596
674,Latvia,2004,,0.7736,Europe & Central Asia,2607.4599601789
